id,label,comment
http://schema.org/accountMinimumInflow,compteEntrée minimale,Un montant minimum qui doit être payé chaque mois.
http://schema.org/accountOverdraftLimit,Limite de découvert du compte,"Un découvert est une extension de crédit accordée par un établissement de crédit lorsqu'un compte est vide. Un découvert permet de continuer à retirer de l'argent même si le compte est vide. En résumé, la banque permet d'emprunter un montant fixe."
http://schema.org/accountablePerson,personne responsable,Spécifie la personne légalement responsable de l'œuvre créative.
http://schema.org/acquireLicensePage,acquérirLicensePage,"Indique une page documentant comment les licences peuvent être achetées ou autrement acquises, pour l'élément actuel."
http://schema.org/acquiredFrom,acquisDe,L'organisation ou la personne auprès de laquelle le produit a été acquis.
http://schema.org/acrissCode,acrissCode,Le code de classification des véhicules ACRISS est utilisé par de nombreuses agences de location de voitures pour classer les véhicules. ACRISS signifie « Association of Car Rental Industry Systems and Standards ».
http://schema.org/actionAccessibilityRequirement,actionAccessibilitéExigence,"Un ensemble d'exigences devant être remplies pour réaliser une action. Si plusieurs valeurs sont spécifiées, la satisfaction d'une seule exigence permettra l'exécution de l'action."
http://schema.org/actionApplication,actionApplication,Une application qui peut compléter la demande.
http://schema.org/actionOption,actionOption,Sous-propriété de l'objet. Options soumises à cette action.
http://schema.org/actionPlatform,actionPlatform,"La ou les plateformes de haut niveau sur lesquelles l'action peut être exécutée pour l'URL donnée. Pour spécifier une application ou une instance de système d'exploitation spécifique, utilisez actionApplication."
http://schema.org/actionStatus,actionStatut,Indique la disposition actuelle de l'action.
http://schema.org/actionableFeedbackPolicy,Politique de commentaires exploitables,"Pour une <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> ou une autre <a class=""localLink"" href=""http://schema.org/Organization"">organisation</a> liée à l'actualité, une déclaration sur les activités d'engagement du public (pour les médias d'information, celles de la salle de rédaction), y compris l'implication du public - numériquement ou autrement - dans les décisions de couverture, les reportages et les activités après la publication."
http://schema.org/activeIngredient,ingrédient actif,"Un ingrédient actif, généralement des composés chimiques et/ou des substances biologiques."
http://schema.org/activityDuration,activitéDurée,Durée de l'activité.
http://schema.org/activityFrequency,activitéFréquence,À quelle fréquence faut-il pratiquer l’activité ?
http://schema.org/actor,acteur,"Un acteur, par exemple à la télévision, à la radio, au cinéma, dans les jeux vidéo, etc., ou participant à un événement. Les acteurs peuvent être associés à des éléments individuels ou à une série, un épisode ou un extrait."
http://schema.org/actors,acteurs,"Un acteur, par exemple à la télévision, à la radio, au cinéma, dans les jeux vidéo, etc. Les acteurs peuvent être associés à des éléments individuels ou à une série, un épisode, un clip."
http://schema.org/addOn,Ajouter sur,"Une offre supplémentaire qui ne peut être obtenue qu'en combinaison avec la première offre de base (par exemple, des suppléments et des extensions disponibles moyennant un supplément)."
http://schema.org/additionalName,nom supplémentaire,Un nom supplémentaire pour une personne peut être utilisé comme deuxième prénom.
http://schema.org/additionalNumberOfGuests,nombre d'invités supplémentaires,"Si vous répondez oui, indiquez le nombre d'invités qui seront présents en plus de l'invité."
http://schema.org/additionalProperty,propriété supplémentaire,"Une paire propriété-valeur représentant des caractéristiques supplémentaires de l'entité, par exemple une fonctionnalité de produit ou une autre caractéristique pour laquelle il n'existe aucune propriété correspondante dans schema.org.<br/><br/><br/><br/>Remarque : les éditeurs doivent savoir que les applications conçues pour utiliser des propriétés schema.org spécifiques (par exemple, http://schema.org/width, http://schema.org/color, http://schema.org/gtin13, ...) s'attendront généralement à ce que ces données soient fournies à l'aide de ces propriétés, plutôt qu'à l'aide du mécanisme générique propriété/valeur."
http://schema.org/additionalType,type supplémentaire,"Un type supplémentaire pour l'élément, généralement utilisé pour ajouter des types plus spécifiques issus de vocabulaires externes dans la syntaxe des microdonnées. Il s'agit d'une relation entre un élément et une classe à laquelle il appartient. En syntaxe RDFa, il est préférable d'utiliser la syntaxe RDFa native (l'attribut « typeof ») pour plusieurs types. Les outils Schema.org peuvent avoir une compréhension plus limitée des types supplémentaires, notamment ceux définis en externe."
http://schema.org/additionalVariable,variable supplémentaire,"Tout élément supplémentaire de la prescription d'exercices pouvant nécessiter d'être expliqué au patient. Cela peut inclure l'ordre des exercices, le nombre de répétitions, la distance quantitative, la progression dans le temps, etc."
http://schema.org/address,adresse,Adresse physique de l'article.
http://schema.org/addressCountry,adressePays,"Le pays. Par exemple, les États-Unis. Vous pouvez également indiquer le code pays à deux lettres <a href=""http://en.wikipedia.org/wiki/ISO_3166-1"">ISO 3166-1 alpha-2</a>."
http://schema.org/addressLocality,adresseLocalité,"La localité où se trouve l'adresse et qui se situe dans la région. Par exemple, Mountain View."
http://schema.org/addressRegion,adresseRégion,"La région où se trouve la localité et qui se trouve dans le pays. Par exemple, la Californie ou une autre <a href=""https://en.wikipedia.org/wiki/List_of_administrative_divisions_by_country"">division administrative</a> de premier niveau appropriée."
http://schema.org/administrationRoute,administrationRoute,"Voie par laquelle ce médicament peut être administré, par exemple « par voie orale »."
http://schema.org/advanceBookingRequirement,exigence de réservation à l'avance,Le temps nécessaire entre l’acceptation de l’offre et l’utilisation réelle de la ressource ou du service.
http://schema.org/adverseOutcome,résultat défavorable,"Complication et/ou effet secondaire possible de ce traitement. Si un effet indésirable est connu comme grave (entraînant un décès, une invalidité ou des lésions permanentes ; nécessitant une hospitalisation ; ou mettant en jeu le pronostic vital ou nécessitant une prise en charge médicale immédiate), il faut plutôt le qualifier d'effet indésirable grave."
http://schema.org/affectedBy,affecté par,Médicaments qui affectent les résultats du test.
http://schema.org/affiliation,affiliation,"Une organisation à laquelle cette personne est affiliée. Par exemple, une école/université, un club ou une équipe."
http://schema.org/afterMedia,après les médias,Un objet multimédia représentant les circonstances après l'exécution de cette directive.
http://schema.org/agent,agent,"L'interprète direct ou le conducteur de l'action (animé ou inanimé). Par exemple, <em>John</em> a écrit un livre."
http://schema.org/aggregateRating,note globale,"La note globale, basée sur un ensemble d'avis ou de notes, de l'article."
http://schema.org/aircraft,aéronef,"Le type d'avion (par exemple, « Boeing 747 »)."
http://schema.org/album,album,Un album de musique.
http://schema.org/albumProductionType,albumProductionType,"Classification de l'album selon son type de contenu : bande originale, album live, album studio, etc."
http://schema.org/albumRelease,sortie de l'album,Une sortie de cet album.
http://schema.org/albumReleaseType,albumReleaseType,"Le type de sortie de cet album : single, EP ou album."
http://schema.org/albums,albums,Une collection d'albums de musique.
http://schema.org/alcoholWarning,Avertissement sur l'alcool,"Toute précaution, conseil, contre-indication, etc. liée à la consommation d'alcool pendant la prise de ce médicament."
http://schema.org/algorithm,algorithme,L'algorithme ou les règles à suivre pour calculer le score.
http://schema.org/alignmentType,alignementType,"Catégorie d'alignement entre la ressource d'apprentissage et le nœud du framework. Les valeurs recommandées sont : « requires », « textComplexity », « readingLevel » et « educationalSubject »."
http://schema.org/alternateName,nom alternatif,Un alias pour l'élément.
http://schema.org/alternativeHeadline,titre alternatif,Un titre secondaire de l'Œuvre Créative.
http://schema.org/alumni,anciens élèves,Anciens d'une organisation.
http://schema.org/alumniOf,anciens élèvesDe,Une organisation dont la personne est un ancien membre.
http://schema.org/amenityFeature,agrémentFonctionnalité,"Un équipement (par exemple, une caractéristique ou un service) de l'hébergement. Cette propriété générique ne précise pas si cet équipement est inclus dans une offre pour l'hébergement principal ou disponible moyennant des frais supplémentaires."
http://schema.org/amount,montant,Le montant d'argent.
http://schema.org/amountOfThisGood,quantitéDeCeBien,La quantité des marchandises incluses dans l'offre.
http://schema.org/announcementLocation,annonceLocalisation,"Indique une <a class=""localLink"" href=""http://schema.org/CivicStructure"">CivicStructure</a> ou une <a class=""localLink"" href=""http://schema.org/LocalBusiness"">LocalBusiness</a> spécifique associée à l'annonce spéciale. Par exemple, un centre de dépistage ou une entreprise spécifique avec des horaires d'ouverture spécifiques. Pour une zone géographique plus étendue, comme la mise en quarantaine d'une région entière, utilisez <a class=""localLink"" href=""http://schema.org/spatialCoverage"">spatialCoverage</a>."
http://schema.org/annualPercentageRate,taux annuel en pourcentage,"Taux annuel appliqué à l'emprunt (ou obtenu en investissant), exprimé en pourcentage unique, représentant le coût annuel réel des fonds sur la durée du prêt. Il inclut les frais et coûts supplémentaires liés à la transaction."
http://schema.org/answerCount,réponseNombre,Le nombre de réponses que cette question a reçu.
http://schema.org/antagonist,antagoniste,Le muscle dont l’action contrecarre le muscle spécifié.
http://schema.org/appearance,apparence,"Indique une occurrence d'une <a class=""localLink"" href=""http://schema.org/Claim"">Claim</a> dans un <a class=""localLink"" href=""http://schema.org/CreativeWork"">CreativeWork</a>."
http://schema.org/applicableLocation,applicableLieu,L'emplacement dans lequel le statut s'applique.
http://schema.org/applicantLocationRequirements,Exigences relatives à l'emplacement du candidat,"Lieu(x) où les candidats peuvent postuler. Ce champ est généralement utilisé pour les postes en télétravail, où le candidat n'a pas besoin de se rendre physiquement dans un bureau. Remarque : Ce champ ne doit pas être utilisé pour les exigences de citoyenneté ou de visa de travail."
http://schema.org/application,application,Une application qui peut compléter la demande.
http://schema.org/applicationCategory,Catégorie d'application,"Type d'application logicielle, par exemple « Jeu, Multimédia »."
http://schema.org/applicationContact,applicationContact,Coordonnées pour plus d'informations pertinentes à cette offre d'emploi.
http://schema.org/applicationDeadline,Date limite de candidature,La date à laquelle le programme cesse de recueillir les candidatures pour le prochain cycle d'inscription.
http://schema.org/applicationStartDate,date de début de l'application,La date à laquelle le programme commence à recueillir les candidatures pour le prochain cycle d'inscription.
http://schema.org/applicationSubCategory,Sous-catégorie d'application,"Sous-catégorie de l'application, par exemple « Jeu d'arcade »."
http://schema.org/applicationSuite,suite d'applications,"Le nom de la suite d'applications à laquelle appartient l'application (par exemple, Excel appartient à Office)."
http://schema.org/appliesToDeliveryMethod,s'applique à la méthode de livraison,Le(s) mode(s) de livraison auquel(auxquels) s'applique la spécification des frais de livraison ou des frais de paiement.
http://schema.org/appliesToPaymentMethod,s'applique à la méthode de paiement,Le(s) mode(s) de paiement auquel(auxquels) la spécification des frais de paiement s'applique.
http://schema.org/archiveHeld,archivesConservées,"Collection, <a href=""https://en.wikipedia.org/wiki/Fonds"">fonds</a>, ou élément détenu, conservé ou maintenu par une <a class=""localLink"" href=""http://schema.org/ArchiveOrganization"">ArchiveOrganization</a>."
http://schema.org/area,zone,La zone dans laquelle les utilisateurs peuvent espérer accéder au service de diffusion.
http://schema.org/areaServed,zone desservie,La zone géographique où un service ou un article proposé est fourni.
http://schema.org/arrivalAirport,arrivéeAéroport,L'aéroport où le vol se termine.
http://schema.org/arrivalBoatTerminal,arrivéeBoatTerminal,Le terminal ou le port d'où arrive le bateau.
http://schema.org/arrivalBusStop,arrivéeArrêt de bus,L'arrêt ou la station d'où arrive le bus.
http://schema.org/arrivalGate,porte d'arrivée,Identifiant de la porte d'arrivée du vol.
http://schema.org/arrivalPlatform,quai d'arrivée,Le quai où arrive le train.
http://schema.org/arrivalStation,Gare d'arrivée,La gare où se termine le voyage en train.
http://schema.org/arrivalTerminal,Terminal d'arrivée,Identifiant du terminal d'arrivée du vol.
http://schema.org/arrivalTime,heure d'arrivée,L'heure d'arrivée prévue.
http://schema.org/artEdition,artEdition,"Le nombre d'exemplaires lorsque plusieurs exemplaires d'une œuvre d'art sont produits - par exemple pour une édition limitée de 20 tirages, « artEdition » fait référence au nombre total d'exemplaires (dans cet exemple « 20 »)."
http://schema.org/artMedium,artMedium,"Le matériel utilisé. (par exemple, huile, aquarelle, acrylique, linogravure, marbre, cyanotype, numérique, lithographie, pointe sèche, taille-douce, pastel, gravure sur bois, crayon, techniques mixtes, etc.)"
http://schema.org/arterialBranch,branche artérielle,Les branches qui composent la structure artérielle.
http://schema.org/artform,forme d'art,"par exemple peinture, dessin, sculpture, gravure, photographie, assemblage, collage, etc."
http://schema.org/articleBody,Corps de l'article,Le corps même de l'article.
http://schema.org/articleSection,articleSection,"Les articles peuvent appartenir à une ou plusieurs « sections » d'un magazine ou d'un journal, telles que Sports, Style de vie, etc."
http://schema.org/artist,artiste,"L'artiste principal d'une œuvre réalisée dans un support autre que les crayons ou le dessin au trait numérique, par exemple si l'œuvre principale est réalisée à l'aquarelle ou à la peinture numérique."
http://schema.org/artworkSurface,œuvre d'artSurface,"Les matériaux de support de l'œuvre d'art, par exemple toile, papier, bois, carton, etc."
http://schema.org/aspect,aspect,"Un aspect de la pratique médicale qui est pris en compte sur la page, tel que « diagnostic », « traitement », « causes », « pronostic », « étiologie », « épidémiologie », etc."
http://schema.org/assembly,assemblée,"Nom du fichier de bibliothèque, par exemple, mscorlib.dll, system.web.dll."
http://schema.org/assemblyVersion,Version d'assemblage,"Version du produit/de la technologie associée. Par exemple, .NET Framework 4.5."
http://schema.org/assesses,évalue,L’élément décrit est destiné à évaluer la compétence ou le résultat d’apprentissage défini par le terme référencé.
http://schema.org/associatedAnatomy,Anatomie associée,L'anatomie du système organique sous-jacent ou des structures associées à cette entité.
http://schema.org/associatedArticle,Article associé,Un article d'actualité associé à l'objet multimédia.
http://schema.org/associatedMedia,AssociatedMedia,Un objet multimédia qui encode cette œuvre créative. Cette propriété est synonyme d'encodage.
http://schema.org/associatedPathophysiology,physiopathologie associée,"Le cas échéant, une description de la physiopathologie associée au système anatomique, y compris les changements anormaux potentiels dans les fonctions mécaniques, physiques et biochimiques du système."
http://schema.org/athlete,athlète,Une personne qui agit en tant que membre performant d’une équipe sportive ; un joueur par opposition à un entraîneur.
http://schema.org/attendee,participant,Une personne ou une organisation participant à l’événement.
http://schema.org/attendees,participants,Une personne assistant à l’événement.
http://schema.org/audience,public,"Un public visé, c'est-à-dire un groupe pour lequel quelque chose a été créé."
http://schema.org/audienceType,type d'audience,"Le groupe cible associé à un public donné (par exemple, les anciens combattants, les propriétaires de voitures, les musiciens, etc.)."
http://schema.org/audio,audio,Un objet audio intégré.
http://schema.org/authenticator,authentificateur,"L'organisme responsable de l'authentification de l'abonnement de l'utilisateur. Par exemple, de nombreuses applications multimédias exigent qu'un fournisseur de câble/satellite authentifie votre abonnement avant de pouvoir lire un contenu multimédia."
http://schema.org/author,auteur,Auteur de ce contenu ou de cette évaluation. Veuillez noter que le terme « auteur » est particulier car HTML 5 fournit un mécanisme spécifique pour indiquer la paternité via la balise rel. Ce terme est équivalent et peut être utilisé de manière interchangeable.
http://schema.org/availability,disponibilité,"La disponibilité de cet article : par exemple En stock, En rupture de stock, Précommande, etc."
http://schema.org/availabilityEnds,disponibilitéFin,La fin de la disponibilité du produit ou du service inclus dans l'offre.
http://schema.org/availabilityStarts,disponibilitéDébuts,Le début de la disponibilité du produit ou du service inclus dans l'offre.
http://schema.org/availableAtOrFrom,disponibleÀOuÀPartir,"Le(s) lieu(x) où l’offre peut être obtenue (par exemple, les emplacements des magasins)."
http://schema.org/availableChannel,disponibleChaîne,"Un moyen d’accéder au service (par exemple, une banque téléphonique, un site Web, un emplacement, etc.)."
http://schema.org/availableDeliveryMethod,Méthode de livraison disponible,Le(s) mode(s) de livraison disponibles pour cette offre.
http://schema.org/availableFrom,disponibleÀ partir de,"Lorsque l'article est disponible pour être récupéré au magasin, au casier, etc."
http://schema.org/availableIn,disponibleEn,L'emplacement dans lequel la force est disponible.
http://schema.org/availableLanguage,disponibleLangue,"Langue utilisée avec ou sur un objet, un service ou un lieu. Veuillez utiliser l'un des codes de langue de la norme IETF BCP 47. Voir aussi <a class=""localLink"" href=""http://schema.org/inLanguage"">inLanguage</a>."
http://schema.org/availableOnDevice,disponible sur l'appareil,Appareil requis pour exécuter l'application. Utilisé lorsqu'une marque ou un modèle spécifique est requis pour exécuter l'application.
http://schema.org/availableService,Service disponible,Un service médical disponible auprès de ce fournisseur.
http://schema.org/availableStrength,Force disponible,Une dose disponible pour le médicament.
http://schema.org/availableTest,disponibleTest,Un test ou une procédure de diagnostic proposé par ce laboratoire.
http://schema.org/availableThrough,disponible via,"Après cette date, l'article ne sera plus disponible pour le retrait."
http://schema.org/award,prix,Un prix remporté par ou pour cet article.
http://schema.org/awards,récompenses,Prix ​​remportés par ou pour cet article.
http://schema.org/awayTeam,équipe à l'extérieur,L'équipe visiteuse lors d'un événement sportif.
http://schema.org/backstory,histoire de fond,"Pour un <a class=""localLink"" href=""http://schema.org/Article"">Article</a>, généralement un <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a>, la propriété « backstory » fournit un résumé textuel expliquant brièvement pourquoi et comment l'article a été créé. Dans un contexte journalistique, cela peut inclure des informations sur le processus de rédaction, les méthodes, les interviews, les sources de données, etc."
http://schema.org/bankAccountType,type de compte bancaire,Le type de compte bancaire.
http://schema.org/baseSalary,salaire de base,Le salaire de base du poste ou d’un employé dans un EmployeeRole.
http://schema.org/bccRecipient,Destinataire bcc,Sous-propriété du destinataire. Le destinataire est en copie cachée d'un message.
http://schema.org/bed,lit,"Le type de lit(s) inclus dans l'hébergement. Pour un seul lit d'un certain type, utilisez « bed » directement avec un texte. Pour indiquer le nombre de lits d'un type particulier, utilisez une instance de BedDetails. Pour plus d'informations, utilisez la propriété amenityFeature."
http://schema.org/beforeMedia,avant les médias,Un objet multimédia représentant les circonstances avant l'exécution de cette direction.
http://schema.org/beneficiaryBank,banque bénéficiaire,"Une banque ou une succursale bancaire, une institution financière ou une institution financière internationale gérant le compte bancaire du bénéficiaire ou débloquant des fonds pour le bénéficiaire"
http://schema.org/benefits,avantages,Description des avantages associés à l'emploi.
http://schema.org/benefitsSummaryUrl,avantagesSummaryUrl,L'URL qui mène directement au résumé des avantages et de la couverture du plan standard ou de la variante de plan spécifique.
http://schema.org/bestRating,meilleure note,"Valeur maximale autorisée dans ce système de notation. Si « bestRating » est omis, la valeur 5 est supposée."
http://schema.org/billingAddress,adresse de facturation,L'adresse de facturation de la commande.
http://schema.org/billingIncrement,incrément de facturation,Cette propriété spécifie la quantité minimale et l'incrément d'arrondi qui serviront de base à la facturation. L'unité de mesure est spécifiée par la propriété unitCode.
http://schema.org/billingPeriod,période de facturation,L'intervalle de temps utilisé pour calculer la facture.
http://schema.org/biomechnicalClass,classe biomécanique,Les propriétés biomécaniques de l'os.
http://schema.org/birthDate,date de naissance,Date de naissance.
http://schema.org/birthPlace,lieu de naissance,L'endroit où la personne est née.
http://schema.org/bitrate,débit binaire,Le débit binaire de l'objet multimédia.
http://schema.org/blogPost,article de blog,Un article qui fait partie de ce blog.
http://schema.org/blogPosts,Articles de blog,Les articles qui font partie de ce blog.
http://schema.org/bloodSupply,approvisionnement en sang,Le vaisseau sanguin qui transporte le sang du cœur au muscle.
http://schema.org/boardingGroup,Groupe d'embarquement,L'indicateur spécifique à la compagnie aérienne de l'ordre/préférence d'embarquement.
http://schema.org/boardingPolicy,politique d'embarquement,"Le type de politique d’embarquement utilisé par la compagnie aérienne (par exemple, basée sur la zone ou sur le groupe)."
http://schema.org/bodyLocation,Emplacement du corps,Localisation dans le corps de la structure anatomique.
http://schema.org/bodyType,type de corps,"Indique la conception et le style de carrosserie du véhicule (par exemple, break, hayon, etc.)."
http://schema.org/bookEdition,édition du livre,L'édition du livre.
http://schema.org/bookFormat,format de livre,Le format du livre.
http://schema.org/bookingAgent,agent de réservation,« bookingAgent » est un terme obsolète désignant un « courtier » qui fait office d'agent de réservation.
http://schema.org/bookingTime,Heure de réservation,La date et l'heure à laquelle la réservation a été effectuée.
http://schema.org/borrower,emprunteur,Sous-propriété du participant. La personne qui emprunte l'objet prêté.
http://schema.org/box,boîte,"Un cadre est la zone délimitée par un rectangle formé de deux points. Le premier point est le coin inférieur, le second le coin supérieur. Un cadre est représenté par deux points séparés par un espace."
http://schema.org/branch,bifurquer,"Les branches qui se délimitent à partir du faisceau nerveux. À ne pas confondre avec <a class=""localLink"" href=""http://schema.org/branchOf"">branchOf</a>."
http://schema.org/branchCode,code de branche,"Un court code textuel (également appelé « code magasin ») qui identifie de manière unique un établissement. Ce code est généralement attribué par l'organisation mère et utilisé dans les URL structurées.<br/><br/><br/><br/>Par exemple, dans l'URL http://www.starbucks.co.uk/store-locator/etc/detail/3047, le code « 3047 » correspond au code de succursale d'une succursale spécifique."
http://schema.org/branchOf,brancheDe,"L'organisation plus vaste dont cette entreprise locale est une succursale, le cas échéant. À ne pas confondre avec <a class=""localLink"" href=""http://schema.org/branch"">succursale</a> (anatomique)."
http://schema.org/brand,marque,"La ou les marques associées à un produit ou à un service, ou la ou les marques maintenues par une organisation ou un homme d’affaires."
http://schema.org/breadcrumb,fil d'Ariane,Un ensemble de liens qui peuvent aider un utilisateur à comprendre et à naviguer dans la hiérarchie d’un site Web.
http://schema.org/breastfeedingWarning,allaitement maternelAvertissement,"Toute précaution, conseil, contre-indication, etc. relative à l'utilisation de ce médicament par les mères qui allaitent."
http://schema.org/broadcastAffiliateOf,diffusionAffiliéDe,Le(s) réseau(x) médiatique(s) dont le contenu est diffusé sur cette station.
http://schema.org/broadcastChannelId,identifiant du canal de diffusion,"Adresse unique permettant d'identifier le service de diffusion dans une liste de fournisseurs. Aux États-Unis, il s'agit généralement d'un numéro."
http://schema.org/broadcastDisplayName,broadcastDisplayName,"Le nom affiché dans le guide des chaînes. Pour de nombreuses chaînes affiliées aux États-Unis, il s'agit du nom du réseau."
http://schema.org/broadcastFrequency,fréquence de diffusion,"Fréquence utilisée pour les diffusions hertziennes. Valeurs numériques ou plages simples, par exemple 87-99. De plus, un raccourci est pris en charge pour les fréquences des stations radio AM et FM, par exemple « 87 FM »."
http://schema.org/broadcastFrequencyValue,valeur de fréquence de diffusion,La fréquence en MHz pour une diffusion particulière.
http://schema.org/broadcastOfEvent,diffusion d'événement,"L'événement diffusé, comme un événement sportif ou une cérémonie de remise de prix."
http://schema.org/broadcastServiceTier,niveau de service de diffusion,"Le type de service requis pour avoir accès à la chaîne (par exemple, Standard ou Premium)."
http://schema.org/broadcastSignalModulation,modulation du signal de diffusion,"La modulation (par exemple FM, AM, etc.) utilisée par un service de diffusion particulier"
http://schema.org/broadcastSubChannel,sous-canal de diffusion,Le sous-canal utilisé pour la diffusion.
http://schema.org/broadcastTimezone,fuseau horaire de diffusion,"Le fuseau horaire au <a href=""http://en.wikipedia.org/wiki/ISO_8601"">format ISO 8601</a> sur lequel le service base ses diffusions"
http://schema.org/broadcaster,diffuseur,L'organisation propriétaire ou exploitant du service de diffusion.
http://schema.org/broker,courtier,"Entité qui organise un échange entre un acheteur et un vendeur. Dans la plupart des cas, un courtier n'acquiert ni ne cède la propriété d'un produit ou service faisant l'objet d'un échange. En cas de doute sur la nature du courtier, du vendeur ou de l'acheteur, les deux derniers termes sont privilégiés."
http://schema.org/browserRequirements,Exigences du navigateur,"Spécifie les exigences du navigateur dans un texte lisible par l'utilisateur. Par exemple, « nécessite la prise en charge HTML5 »."
http://schema.org/busName,nom du bus,Le nom du bus (par exemple Bolt Express).
http://schema.org/busNumber,numéro de bus,L'identifiant unique du bus.
http://schema.org/businessDays,jours ouvrables,"Jours de la semaine pendant lesquels le commerçant opère habituellement, indiqués via le balisage des heures d'ouverture."
http://schema.org/businessFunction,fonction commerciale,"Fonction commerciale (par exemple, vendre, louer, réparer, céder) de l'offre ou du composant d'un lot (TypeAndQuantityNode). La valeur par défaut est http://purl.org/goodrelations/v1#Sell."
http://schema.org/buyer,acheteur,Sous-propriété du participant. Participant/personne/organisation ayant acheté l'objet.
http://schema.org/byArtist,parArtiste,L'artiste qui a interprété cet album ou cet enregistrement.
