id,label,comment
http://schema.org/ApprovedIndication,Indication approuvée,"Une indication pour une thérapie médicale qui a été formellement spécifiée ou approuvée par un organisme de réglementation qui réglemente l'utilisation de la thérapie ; par exemple, la FDA américaine approuve les indications pour la plupart des médicaments aux États-Unis."
http://schema.org/Aquarium,Aquarium,Aquarium.
http://schema.org/ArchiveComponent,Composant d'archive,"Un type intangible à appliquer à tout contenu d'archive, comportant avec lui un ensemble de propriétés requises pour décrire les éléments et collections d'archives."
http://schema.org/ArchiveOrganization,Organisation des archives,Organisme possédant des fonds d'archives. Organisme qui conserve et préserve des documents d'archives et les rend généralement accessibles au public.
http://schema.org/ArriveAction,ArriveAction,"L'acte d'arriver à un endroit. Un agent arrive à destination depuis un emplacement d'origine, éventuellement avec des participants."
http://schema.org/ArtGallery,Galerie d'art,Une galerie d'art.
http://schema.org/Artery,Artère,Un type de vaisseau sanguin qui transporte spécifiquement le sang loin du cœur.
http://schema.org/Article,Article,"Un article, tel qu'un article de presse ou un reportage d'enquête. Les journaux et les magazines proposent des articles de tous types, et ce document vise à les couvrir tous.<br/><br/><br/><br/>Voir aussi <a href=""https://blog.schema.org/2014/09/02/schema-org-support-for-bibliographic-relationships-and-periodicals/"">article de blog</a>."
http://schema.org/AskAction,AskAction,"L'acte de poser une question ou de rendre service à quelqu'un.<br/><br/><br/><br/>Actions associées :<br/><br/><br/><br/><ul><li><a class=""localLink"" href=""http://schema.org/ReplyAction"">ReplyAction</a> : apparaît généralement en réponse à AskAction.</li></ul>"
http://schema.org/AskPublicNewsArticle,Article d'actualité AskPublic,"Un <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> exprimant un appel ouvert d'une <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> demandant au public des contributions, des idées, des clarifications, des anecdotes, de la documentation, etc., sur une question, à des fins de reportage."
http://schema.org/AssessAction,Évaluer l'action,"L'acte de former son opinion, sa réaction ou son sentiment."
http://schema.org/AssignAction,AffecterAction,L'acte d'attribuer une action/un événement/une tâche à une destination (quelqu'un ou quelque chose).
http://schema.org/Atlas,Atlas,"Une collection ou un volume relié de cartes, de graphiques, de planches ou de tableaux, sous forme physique ou multimédia, illustrant n'importe quel sujet."
http://schema.org/Attorney,Avocat,"Service professionnel : avocat. <br/><br/><br/><br/>Ce type est obsolète - <a class=""localLink"" href=""http://schema.org/LegalService"">LegalService</a> est plus inclusif et moins ambigu."
http://schema.org/Audience,Public,"Public visé par un élément, c'est-à-dire le groupe pour lequel l'élément a été créé."
http://schema.org/AudioObject,Objet audio,Un fichier audio.
http://schema.org/Audiobook,Livre audio,Un livre audio.
http://schema.org/AudiobookFormat,Format de livre audio,Format du livre : Livre audio. Il s'agit d'une valeur énumérée à utiliser avec la propriété bookFormat. L'extension bib contient également un type « Livre audio » qui inclut des propriétés spécifiques aux livres audio.
http://schema.org/AuthenticContent,Contenu authentique,AuthenticMediaObject : une image non modifiée présentée de manière précise.
http://schema.org/AuthoritativeLegalValue,Valeur juridique faisant autorité,"Indique que l'éditeur accorde un statut particulier à la publication du document. (Version « Imprimeur de la Reine » d'une loi du Parlement britannique, ou version PDF d'une directive publiée par l'Office des publications de l'UE). Une valeur « faisant autorité » est également considérée comme <a class=""localLink"" href=""http://schema.org/OfficialLegalValue"">OfficialLegalValue</a>."
http://schema.org/AuthorizeAction,Autoriser l'action,L'acte d'accorder une permission à un objet.
http://schema.org/AutoBodyShop,Carrosserie,Atelier de carrosserie.
http://schema.org/AutoDealer,Concessionnaire automobile,Un concessionnaire automobile.
http://schema.org/AutoPartsStore,Magasin de pièces détachées automobiles,Un magasin de pièces détachées automobiles.
http://schema.org/AutoRental,Location de voitures,Une entreprise de location de voitures.
http://schema.org/AutoRepair,Réparation automatique,Entreprise de réparation automobile.
http://schema.org/AutoWash,Lavage automatique,Une entreprise de lavage de voitures.
http://schema.org/AutomatedTeller,Guichet automatique,Distributeur automatique de billets.
http://schema.org/AutomotiveBusiness,AutomobileEntreprise,"Réparation, vente ou pièces détachées automobiles."
http://schema.org/Ayurvedic,Ayurvédique,"Un système de médecine originaire d’Inde depuis des milliers d’années et qui se concentre sur l’intégration et l’équilibre du corps, de l’esprit et de l’âme."
http://schema.org/BackgroundNewsArticle,ContexteActualitésArticle,"Un <a class=""localLink"" href=""http://schema.org/NewsArticle"">Article d'actualité</a> fournissant un contexte historique, une définition et des détails sur un sujet spécifique (aussi appelé « explicatif » ou « document d'information »). Par exemple, un article de fond ou une foire aux questions (<a href=""https://en.wikipedia.org/wiki/FAQ"">FAQ</a>) sur des sujets tels que le changement climatique ou l'Union européenne. D'autres types de documents d'information, hors du contexte de l'actualité, sont souvent décrits par <a class=""localLink"" href=""http://schema.org/Book"">Book</a> ou <a class=""localLink"" href=""http://schema.org/Article"">Article</a>, notamment <a class=""localLink"" href=""http://schema.org/ScholarlyArticle"">ScholarlyArticle</a>. Voir également <a class=""localLink"" href=""http://schema.org/NewsArticle"">NewsArticle</a> pour le vocabulaire associé dans une perspective d'apprentissage/éducation."
http://schema.org/Bacteria,Bactéries,Bactéries pathogènes qui provoquent une infection bactérienne.
http://schema.org/Bakery,Boulangerie,Une boulangerie.
http://schema.org/Balance,Équilibre,Activité physique visant à maintenir la posture et l’équilibre.
http://schema.org/BankAccount,Compte bancaire,"Un produit ou un service offert par une banque permettant de déposer, de retirer ou de transférer de l'argent et, dans certains cas, de percevoir des intérêts."
http://schema.org/BankOrCreditUnion,Banque ou coopérative de crédit,Banque ou coopérative de crédit.
http://schema.org/BarOrPub,BarOuPub,Un bar ou un pub.
http://schema.org/Barcode,Code-barres,Une image d'un code visuel lisible par machine tel qu'un code-barres ou un code QR.
http://schema.org/BasicIncome,revenu de base,Revenu de base : il s’agit d’une prestation du revenu de base.
http://schema.org/Beach,Plage,Plage.
http://schema.org/BeautySalon,Salon de beauté,Salon de beauté.
http://schema.org/BedAndBreakfast,Chambres d'hôtes,"Chambres d'hôtes.<br /><br />Voir également le <a href=""/docs/hotels.html"">document dédié à l'utilisation de schema.org pour le balisage des hôtels et autres formes d'hébergement</a>."
http://schema.org/BedDetails,Détails du lit,"Entité contenant des informations détaillées sur les types de lits disponibles, par exemple le nombre de lits jumeaux dans une chambre d'hôtel. Dans le cas d'un seul lit d'un certain type, vous pouvez utiliser « lit » directement avec un texte. Voir aussi <a class=""localLink"" href=""http://schema.org/BedType"">BedType</a> (en cours de développement)."
http://schema.org/BedType,Type de lit,Type de lit. Ce terme est utilisé pour indiquer le ou les lits disponibles dans un hébergement.
http://schema.org/BefriendAction,Action d'amitié,"L'acte de former une connexion personnelle avec quelqu'un (objet) de manière mutuelle/bidirectionnelle/symétrique.<br/><br/><br/><br/>Actions associées :<br/><br/><br/><br/><ul><li><a class=""localLink"" href=""http://schema.org/FollowAction"">FollowAction</a> : Contrairement à FollowAction, BefriendAction implique que la connexion est réciproque.</li></ul>"
http://schema.org/BenefitsHealthAspect,AvantagesAspect santé,Contenu sur les avantages et les bénéfices de l’utilisation ou de l’exploitation du sujet.
http://schema.org/BikeStore,Magasin de vélos,Un magasin de vélos.
http://schema.org/Blog,Blog,Un blog.
http://schema.org/BlogPosting,Publication de blogs,Un article de blog.
http://schema.org/BloodTest,Test sanguin,Un test médical effectué sur un échantillon de sang d'un patient.
http://schema.org/BoardingPolicyType,Type de politique d'embarquement,Un type de politique d’embarquement utilisé par une compagnie aérienne.
http://schema.org/BoatReservation,Réservation de bateau,"Réservation pour un voyage en bateau.<br/><br/><br/><br/>Remarque : Ce type d'offre concerne les informations relatives aux réservations réelles, par exemple dans les e-mails de confirmation ou les pages HTML contenant les confirmations individuelles. Pour les offres de billets, utilisez <a class=""localLink"" href=""http://schema.org/Offer"">Offre</a>."
http://schema.org/BoatTerminal,Terminal de bateaux,"Un terminal pour bateaux, navires et autres embarcations."
http://schema.org/BoatTrip,Excursion en bateau,Un voyage sur une ligne de ferry commerciale.
http://schema.org/BodyOfWater,Plan d'eau,"Une étendue d’eau, comme une mer, un océan ou un lac."
http://schema.org/Bone,Os,Tissu conjonctif rigide qui constitue la structure squelettique du corps humain.
http://schema.org/Book,Livre,Un livre.
http://schema.org/BookFormatType,Type de format de livre,Le format de publication du livre.
http://schema.org/BookSeries,Série de livres,Une série de livres. Les livres inclus peuvent être indiqués avec la propriété hasPart.
http://schema.org/BookStore,Librairie,Une librairie.
http://schema.org/BookmarkAction,Marque-pageAction,Un agent marque/marque un objet.
http://schema.org/Boolean,Booléen,Booléen : Vrai ou Faux.
http://schema.org/BorrowAction,EmprunterAction,"Action d'obtenir un objet en vertu d'un accord de restitution ultérieure. Réciproque de LendAction.<br/><br/><br/><br/>Actions associées :<br/><br/><br/><ul><li><a class=""localLink"" href=""http://schema.org/LendAction"">LendAction</a> : Réciproque de BorrowAction.</li></ul>"
http://schema.org/BowlingAlley,BowlingAlley,Une piste de bowling.
http://schema.org/BrainStructure,Structure du cerveau,Toute structure anatomique qui se rapporte au tissu nerveux mou fonctionnant comme centre de coordination de la sensation et de l'activité intellectuelle et nerveuse.
http://schema.org/Brand,Marque,"Une marque est un nom utilisé par une organisation ou un homme d'affaires pour étiqueter un produit, un groupe de produits ou similaire."
http://schema.org/BreadcrumbList,Liste de fils d'Ariane,"Une BreadcrumbList est une ItemList composée d'une chaîne de pages Web liées, généralement décrites en utilisant au moins leur URL et leur nom, et se terminant généralement par la page actuelle.<br/><br/><br/><br/>La propriété <a class=""localLink"" href=""http://schema.org/position"">position</a> est utilisée pour reconstruire l'ordre des éléments dans une BreadcrumbList. La convention est qu'une liste de fil d'Ariane a un <a class=""localLink"" href=""http://schema.org/itemListOrder"">itemListOrder</a> de <a class=""localLink"" href=""http://schema.org/ItemListOrderAscending"">ItemListOrderAscending</a> (les valeurs les plus basses sont répertoriées en premier), et que les premiers éléments de cette liste correspondent au « haut » ou au début du fil d'Ariane, par exemple avec la page d'accueil d'un site ou d'une section. Les valeurs spécifiques de « position » n'ont pas de signification pour une BreadcrumbList, mais elles doivent être des entiers, par exemple commençant par « 1 » pour le premier élément de la liste."
http://schema.org/Brewery,Brasserie,Brasserie.
http://schema.org/Bridge,Pont,Un pont.
http://schema.org/BroadcastChannel,BroadcastChannel,Une instance unique d'un BroadcastService sur une gamme CableOrSatelliteService.
http://schema.org/BroadcastEvent,Événement de diffusion,Un événement diffusé en direct ou en ligne.
http://schema.org/BroadcastFrequencySpecification,Spécification de fréquence de diffusion,La fréquence en MHz et la modulation utilisées pour un service de diffusion particulier.
http://schema.org/BroadcastRelease,Diffusion,DiffusionRelease.
http://schema.org/BroadcastService,Service de diffusion,Un service de diffusion par lequel le contenu est fourni par diffusion hertzienne ou en ligne.
http://schema.org/BrokerageAccount,Compte de courtage,Un compte qui permet à un investisseur de déposer des fonds et de passer des ordres d’investissement auprès d’un courtier ou d’une société de courtage agréé.
http://schema.org/BuddhistTemple,Temple bouddhiste,Un temple bouddhiste.
http://schema.org/BusOrCoach,BusOrCoach,"Un autobus (ou omnibus) est un véhicule routier conçu pour transporter des passagers. Les autocars sont des autobus de luxe, généralement utilisés pour les voyages longue distance."
http://schema.org/BusReservation,Réservation de bus,"Réservation pour un voyage en bus. <br/><br/><br/><br/>Remarque : Ce type d'offre concerne les informations relatives aux réservations réelles, par exemple dans les e-mails de confirmation ou les pages HTML contenant les confirmations individuelles. Pour les offres de billets, utilisez <a class=""localLink"" href=""http://schema.org/Offer"">Offre</a>."
http://schema.org/BusStation,Gare routière,Une gare routière.
http://schema.org/BusStop,Arrêt de bus,Un arrêt de bus.
http://schema.org/BusTrip,Voyage en bus,Un voyage sur une ligne de bus commerciale.
http://schema.org/BusinessAudience,Public d'affaires,"Un ensemble de caractéristiques appartenant aux entreprises, par exemple qui composent le public cible d'un article."
http://schema.org/BusinessEntityType,Type d'entité commerciale,"Un type d'entité commerciale est une entité conceptuelle représentant la forme juridique, la taille, le secteur d'activité principal, la position dans la chaîne de valeur, ou toute combinaison de ces éléments, d'une organisation ou d'un entrepreneur.<br/><br/><br/><br/>Valeurs fréquemment utilisées :<br/><br/><br/><br/><ul><li>http://purl.org/goodrelations/v1#Business</li><li>http://purl.org/goodrelations/v1#Enduser</li><li>http://purl.org/goodrelations/v1#PublicInstitution</li><li>http://purl.org/goodrelations/v1#Reseller</li></ul>"
http://schema.org/BusinessEvent,Événement d'affaires,Type d'événement : Événement d'entreprise.
http://schema.org/BusinessFunction,Fonction commerciale,"La fonction métier précise le type d'activité ou d'accès (c'est-à-dire l'ensemble des droits) proposé par l'organisation ou l'entrepreneur via l'offre. Les activités typiques sont la vente, la location, la maintenance ou la réparation, la fabrication/production, le recyclage/élimination, l'ingénierie/construction ou l'installation. Les spécifications propriétaires des droits d'accès sont également des instances de cette classe.<br/><br/><br/><br/>Valeurs fréquemment utilisées :<br/><br/><br/><br/><ul><li>http://purl.org/goodrelations/v1#ConstructionInstallation</li><li>http://purl.org/goodrelations/v1#Dispose</li><li>http://purl.org/goodrelations/v1#LeaseOut</li><li>http://purl.org/goodrelations/v1#Maintain</li><li>http://purl.org/goodrelations/v1#ProvideService</li><li>http://purl.org/goodrelations/v1#Repair</li><li>http://purl.org/goodrelations/v1#Sell</li><li>http://purl.org/goodrelations/v1#Buy</li></ul>"
http://schema.org/BusinessSupport,Soutien aux entreprises,BusinessSupport : il s’agit d’un avantage destiné à soutenir les entreprises.
http://schema.org/BuyAction,BuyAction,"Action de donner de l'argent à un vendeur en échange de biens ou de services rendus. Un agent achète un objet, un produit ou un service à un vendeur moyennant un prix. Réciproque de « SellAction »."
http://schema.org/CDCPMDRecord,Enregistrement CDCPMD,"Un CDCPMDRecord est une structure de données représentant un enregistrement au format tabulaire des CDC, utilisé pour la communication des données hospitalières. Consultez la <a href=""/docs/cdc-covid.html"">documentation</a> pour plus de détails, ainsi que les documents CDC liés pour les définitions officielles utilisées comme source ici."
http://schema.org/CDFormat,Format CD,Format CD.
http://schema.org/CT,tomodensitométrie,Imagerie par tomodensitométrie à rayons X.
http://schema.org/CableOrSatelliteService,Service par câble ou satellite,Un service qui donne accès à des programmes médiatiques comme la télévision ou la radio. L'accès peut se faire par câble ou par satellite.
http://schema.org/CafeOrCoffeeShop,CaféOuCoffeeShop,Un café ou un salon de thé.
http://schema.org/Campground,Camping,"Un terrain de camping, un emplacement de camping ou un <a class=""localLink"" href=""http://schema.org/Campground"">Campground</a> est un lieu utilisé pour passer la nuit en plein air, généralement composé d'emplacements individuels <a class=""localLink"" href=""http://schema.org/CampingPitch"">CampingPitch</a>. <br/><br/><br/><br/>En anglais britannique, un camping est une zone, généralement divisée en plusieurs emplacements, où l'on peut camper la nuit sous tente, en camping-car ou en caravane ; cette utilisation du mot en anglais britannique est synonyme de l'expression américaine « campground ». En anglais américain, le terme « camping » désigne généralement une zone où un individu, une famille, un groupe ou une unité militaire peut planter une tente ou garer un camping-car ; un camping peut contenir plusieurs emplacements de camping (Source : Wikipédia, voir <a href=""https://en.wikipedia.org/wiki/Campsite"">https://en.wikipedia.org/wiki/Campsite</a>).<br/><br/><br/><br/>Voir également le <a href=""/docs/hotels.html"">document dédié à l'utilisation de schema.org pour le balisage des hôtels et autres formes d'hébergement</a>."
http://schema.org/CampingPitch,Emplacement de camping,"Un <a class=""localLink"" href=""http://schema.org/CampingPitch"">CampingPitch</a> est un emplacement individuel pour passer la nuit en plein air, faisant généralement partie d'un camping plus grand, ou <a class=""localLink"" href=""http://schema.org/Campground"">Campground</a>.<br/><br/><br/><br/>En anglais britannique, un camping, ou campground, est une zone, généralement divisée en plusieurs emplacements, où l'on peut camper la nuit sous tente, en camping-car ou en caravane ; cette utilisation du mot en anglais britannique est synonyme de l'expression américaine « campground ». En anglais américain, le terme « camping » désigne généralement une zone où un individu, une famille, un groupe ou une unité militaire peut planter une tente ou garer un camping-car. un camping peut contenir plusieurs emplacements de camping. (Source : Wikipédia, voir <a href=""https://en.wikipedia.org/wiki/Campsite"">https://en.wikipedia.org/wiki/Campsite</a>).<br/><br/><br/><br/>Voir également le <a href=""/docs/hotels.html"">document dédié à l'utilisation de schema.org pour le balisage des hôtels et autres formes d'hébergement</a>."
http://schema.org/Canal,Canal,"Un canal, comme le canal de Panama."
http://schema.org/CancelAction,AnnulerAction,"L'acte d'affirmer qu'un événement ou une action future ne se produira plus.<br/><br/><br/><br/>Actions associées :<br/><br/><br/><br/><ul><li><a class=""localLink"" href=""http://schema.org/ConfirmAction"">ConfirmAction</a> : L'antonyme de CancelAction.</li></ul>"
http://schema.org/Car,Voiture,Une voiture est un véhicule à moteur à roues et autonome utilisé pour le transport.
http://schema.org/CarUsageType,Type d'utilisation de la voiture,"Une valeur indiquant une utilisation particulière d'une voiture, par exemple une location commerciale, une auto-école ou un taxi."
http://schema.org/Cardiovascular,Cardiovasculaire,Branche spécifique de la science médicale qui concerne le diagnostic et le traitement des troubles du cœur et du système vasculaire.
http://schema.org/CardiovascularExam,examen cardiovasculaire,Évaluation du système cardiovasculaire avec examen clinique.
http://schema.org/CaseSeries,Série de cas,"Une série de cas (également appelée série clinique) est une étude de recherche médicale qui suit des patients ayant subi une exposition connue et recevant un traitement similaire, ou qui examine leurs dossiers médicaux pour en déterminer l'exposition et l'issue. Une série de cas peut être rétrospective ou prospective et porte généralement sur un nombre plus restreint de patients que les études cas-témoins ou les essais contrôlés randomisés, plus performants. Les séries de cas peuvent être consécutives ou non, selon que tous les cas présentés aux auteurs sur une période donnée ont été inclus, ou seulement une sélection."
http://schema.org/Casino,Casino,Un casino.
http://schema.org/CassetteFormat,Format de cassette,Format de cassette.
http://schema.org/CategoryCode,Code de catégorie,Un code de catégorie.
http://schema.org/CategoryCodeSet,CatégorieCodeSet,Un ensemble de valeurs de code de catégorie.
http://schema.org/CatholicChurch,Église catholique,Une église catholique.
http://schema.org/CausesHealthAspect,CausesAspect santé,Informations sur les causes et les principales actions qui ont donné naissance au sujet.
http://schema.org/Cemetery,Cimetière,Un cimetière.
http://schema.org/Chapter,Chapitre,L'une des sections qui composent un livre. Un chapitre porte généralement un numéro de section ou un nom.
http://schema.org/CharitableIncorporatedOrganization,Organisme de bienfaisance constitué en société,CharitableIncorporatedOrganization : Type à but non lucratif faisant référence à une organisation caritative constituée en société (Royaume-Uni).
http://schema.org/CheckAction,VérifierAction,"Un agent inspecte, détermine, enquête, s'enquiert ou examine l'exactitude, la qualité, l'état ou la condition d'un objet."
http://schema.org/CheckInAction,CheckInAction,"L'acte d'un agent communiquant (prestataire de services, réseaux sociaux, etc.) son arrivée en s'inscrivant/confirmant pour un service préalablement réservé (par exemple, l'enregistrement d'un vol) ou à un endroit (par exemple, un hôtel), pouvant aboutir à un résultat (carte d'embarquement, etc.).<br/><br/><br/><br/>Actions associées :<br/><br/><br/><br/><ul><li><a class=""localLink"" href=""http://schema.org/CheckOutAction"">CheckOutAction</a> : L'antonyme de CheckInAction.</li><li><a class=""localLink"" href=""http://schema.org/ArriveAction"">ArriveAction</a> : Contrairement à ArriveAction, CheckInAction implique que l'agent informe/confirme le début d'un service préalablement réservé.</li><li><a class=""localLink"" href=""http://schema.org/ConfirmAction"">ConfirmAction</a> : Contrairement à ConfirmAction, CheckInAction implique que l'agent est informer/confirmer le <em>début</em> d'un service précédemment réservé plutôt que sa validité/existence.</li></ul>"
